ID Race,Race,ID Year,Year,Household Income by Race,Household Income by Race Moe,Geography,ID Geography,Slug Geography
1,"White",2022,"2022",77823,1863.9999999999998,"McLean County, IL","05000US17113","mclean-county-il"
1,"White",2022,"2022",67048,1979.9999999999998,"Macon County, IL","05000US17115","macon-county-il"
1,"White",2022,"2022",65098,2885,"Macoupin County, IL","05000US17117","macoupin-county-il"
1,"White",2022,"2022",75788,1660,"Madison County, IL","05000US17119","madison-county-il"
1,"White",2022,"2022",59303,2279,"Marion County, IL","05000US17121","marion-county-il"
1,"White",2022,"2022",65194,3729.0000000000005,"Marshall County, IL","05000US17123","marshall-county-il"
1,"White",2022,"2022",58971,3096,"Mason County, IL","05000US17125","mason-county-il"
1,"White",2022,"2022",56649,6300,"Massac County, IL","05000US17127","massac-county-il"
1,"White",2022,"2022",84789,5876,"Menard County, IL","05000US17129","menard-county-il"
1,"White",2022,"2022",67398,3202,"Mercer County, IL","05000US17131","mercer-county-il"
1,"White",2022,"2022",101188,4681,"Monroe County, IL","05000US17133","monroe-county-il"
1,"White",2022,"2022",61683,4533,"Montgomery County, IL","05000US17135","montgomery-county-il"
1,"White",2022,"2022",63581,4694,"Morgan County, IL","05000US17137","morgan-county-il"
1,"White",2022,"2022",72639,9436,"Moultrie County, IL","05000US17139","moultrie-county-il"
1,"White",2022,"2022",76716,2794,"Ogle County, IL","05000US17141","ogle-county-il"
1,"White",2022,"2022",68300,1568,"Peoria County, IL","05000US17143","peoria-county-il"
1,"White",2022,"2022",58110,5897,"Perry County, IL","05000US17145","perry-county-il"
1,"White",2022,"2022",80966,8802,"Piatt County, IL","05000US17147","piatt-county-il"
1,"White",2022,"2022",55471,3604,"Pike County, IL","05000US17149","pike-county-il"
1,"White",2022,"2022",58167,10742,"Pope County, IL","05000US17151","pope-county-il"
1,"White",2022,"2022",55417,8638,"Pulaski County, IL","05000US17153","pulaski-county-il"
1,"White",2022,"2022",75323,7580,"Putnam County, IL","05000US17155","putnam-county-il"
1,"White",2022,"2022",64777,3760,"Randolph County, IL","05000US17157","randolph-county-il"
1,"White",2022,"2022",61090,6112,"Richland County, IL","05000US17159","richland-county-il"
1,"White",2022,"2022",69136,2043,"Rock Island County, IL","05000US17161","rock-island-county-il"
1,"White",2022,"2022",78813,2345,"St. Clair County, IL","05000US17163","st-clair-county-il"
1,"White",2022,"2022",54228,3593,"Saline County, IL","05000US17165","saline-county-il"
1,"White",2022,"2022",78333,2698,"Sangamon County, IL","05000US17167","sangamon-county-il"
1,"White",2022,"2022",63827,6699,"Schuyler County, IL","05000US17169","schuyler-county-il"
1,"White",2022,"2022",70917,5928,"Scott County, IL","05000US17171","scott-county-il"
1,"White",2022,"2022",65409,3291,"Shelby County, IL","05000US17173","shelby-county-il"
1,"White",2022,"2022",59313,5470,"Stark County, IL","05000US17175","stark-county-il"
1,"White",2022,"2022",62548,3460.0000000000005,"Stephenson County, IL","05000US17177","stephenson-county-il"
1,"White",2022,"2022",74882,1939,"Tazewell County, IL","05000US17179","tazewell-county-il"
1,"White",2022,"2022",55355,4783,"Union County, IL","05000US17181","union-county-il"
1,"White",2022,"2022",57169,2014,"Vermilion County, IL","05000US17183","vermilion-county-il"
1,"White",2022,"2022",55568,7283,"Wabash County, IL","05000US17185","wabash-county-il"
1,"White",2022,"2022",62663,6969,"Warren County, IL","05000US17187","warren-county-il"
1,"White",2022,"2022",75561,4890,"Washington County, IL","05000US17189","washington-county-il"
1,"White",2022,"2022",54115,4123,"Wayne County, IL","05000US17191","wayne-county-il"
1,"White",2022,"2022",54806,5531,"White County, IL","05000US17193","white-county-il"
1,"White",2022,"2022",65276,3105,"Whiteside County, IL","05000US17195","whiteside-county-il"
1,"White",2022,"2022",109792,1691,"Will County, IL","05000US17197","will-county-il"
1,"White",2022,"2022",61694,3386,"Williamson County, IL","05000US17199","williamson-county-il"
1,"White",2022,"2022",67102,1594,"Winnebago County, IL","05000US17201","winnebago-county-il"
1,"White",2022,"2022",80334,4197,"Woodford County, IL","05000US17203","woodford-county-il"
2,"Black",2022,"2022",30675,4043,"Adams County, IL","05000US17001","adams-county-il"
2,"Black",2022,"2022",35045,7502,"Alexander County, IL","05000US17003","alexander-county-il"
2,"Black",2022,"2022",6430,308,"Bond County, IL","05000US17005","bond-county-il"
2,"Black",2022,"2022",110385,52847,"Boone County, IL","05000US17007","boone-county-il"
2,"Black",2022,"2022",121250,84987,"Bureau County, IL","05000US17011","bureau-county-il"
2,"Black",2022,"2022",94464,48736,"Carroll County, IL","05000US17015","carroll-county-il"
2,"Black",2022,"2022",75804,16394,"Cass County, IL","05000US17017","cass-county-il"
2,"Black",2022,"2022",37362,4797,"Champaign County, IL","05000US17019","champaign-county-il"
2,"Black",2022,"2022",99063,30415,"Clinton County, IL","05000US17027","clinton-county-il"
2,"Black",2022,"2022",29107,18479,"Coles County, IL","05000US17029","coles-county-il"
2,"Black",2022,"2022",47358,925,"Cook County, IL","05000US17031","cook-county-il"
2,"Black",2022,"2022",26635,11193,"DeKalb County, IL","05000US17037","dekalb-county-il"
2,"Black",2022,"2022",66409,4237,"DuPage County, IL","05000US17043","dupage-county-il"
2,"Black",2022,"2022",11510,2260,"Franklin County, IL","05000US17055","franklin-county-il"
2,"Black",2022,"2022",100893,55744,"Grundy County, IL","05000US17063","grundy-county-il"
2,"Black",2022,"2022",55104,7909.999999999999,"Henry County, IL","05000US17073","henry-county-il"
2,"Black",2022,"2022",91776,32954,"Iroquois County, IL","05000US17075","iroquois-county-il"
2,"Black",2022,"2022",30773,6745,"Jackson County, IL","05000US17077","jackson-county-il"
2,"Black",2022,"2022",35880,9286,"Jefferson County, IL","05000US17081","jefferson-county-il"
2,"Black",2022,"2022",62031,15957,"Jo Daviess County, IL","05000US17085","jo-daviess-county-il"
2,"Black",2022,"2022",59611,6591,"Kane County, IL","05000US17089","kane-county-il"
2,"Black",2022,"2022",34965,6418,"Kankakee County, IL","05000US17091","kankakee-county-il"
2,"Black",2022,"2022",81470,21553,"Kendall County, IL","05000US17093","kendall-county-il"
2,"Black",2022,"2022",23292,8031,"Knox County, IL","05000US17095","knox-county-il"
2,"Black",2022,"2022",57483,5117,"Lake County, IL","05000US17097","lake-county-il"
2,"Black",2022,"2022",54450,16151,"LaSalle County, IL","05000US17099","lasalle-county-il"
2,"Black",2022,"2022",66213,477.99999999999994,"Lawrence County, IL","05000US17101","lawrence-county-il"
2,"Black",2022,"2022",27647,8181.000000000001,"McDonough County, IL","05000US17109","mcdonough-county-il"
2,"Black",2022,"2022",77944,59696,"McHenry County, IL","05000US17111","mchenry-county-il"
2,"Black",2022,"2022",29512,4123,"McLean County, IL","05000US17113","mclean-county-il"
2,"Black",2022,"2022",32570,3243,"Macon County, IL","05000US17115","macon-county-il"
2,"Black",2022,"2022",25000,19787,"Macoupin County, IL","05000US17117","macoupin-county-il"
2,"Black",2022,"2022",41208,5928,"Madison County, IL","05000US17119","madison-county-il"
2,"Black",2022,"2022",35313,25968,"Marion County, IL","05000US17121","marion-county-il"
2,"Black",2022,"2022",70562,12355,"Massac County, IL","05000US17127","massac-county-il"
2,"Black",2022,"2022",27083,7955,"Morgan County, IL","05000US17137","morgan-county-il"
2,"Black",2022,"2022",34738,4706,"Peoria County, IL","05000US17143","peoria-county-il"
2,"Black",2022,"2022",38214,24953,"Perry County, IL","05000US17145","perry-county-il"
2,"Black",2022,"2022",27115,5235,"Pulaski County, IL","05000US17153","pulaski-county-il"
2,"Black",2022,"2022",35321,15270.999999999998,"Randolph County, IL","05000US17157","randolph-county-il"
2,"Black",2022,"2022",38825,6532,"Rock Island County, IL","05000US17161","rock-island-county-il"
2,"Black",2022,"2022",42415,2322,"St. Clair County, IL","05000US17163","st-clair-county-il"
2,"Black",2022,"2022",50288,18382,"Saline County, IL","05000US17165","saline-county-il"
2,"Black",2022,"2022",29482,2758,"Sangamon County, IL","05000US17167","sangamon-county-il"
2,"Black",2022,"2022",26447,3906.0000000000005,"Stephenson County, IL","05000US17177","stephenson-county-il"
2,"Black",2022,"2022",31576,29298,"Tazewell County, IL","05000US17179","tazewell-county-il"
2,"Black",2022,"2022",32910,5273,"Vermilion County, IL","05000US17183","vermilion-county-il"
2,"Black",2022,"2022",69464,6425,"Warren County, IL","05000US17187","warren-county-il"
2,"Black",2022,"2022",33250,32200,"White County, IL","05000US17193","white-county-il"
2,"Black",2022,"2022",36172,24079,"Whiteside County, IL","05000US17195","whiteside-county-il"
2,"Black",2022,"2022",71840,4115,"Will County, IL","05000US17197","will-county-il"
2,"Black",2022,"2022",27589,6927.999999999999,"Williamson County, IL","05000US17199","williamson-county-il"
2,"Black",2022,"2022",34329,1777,"Winnebago County, IL","05000US17201","winnebago-county-il"
3,"Native American",2022,"2022",83333,71995,"Adams County, IL","05000US17001","adams-county-il"
3,"Native American",2022,"2022",66406,777,"Clay County, IL","05000US17025","clay-county-il"
3,"Native American",2022,"2022",68413,7936.999999999999,"Cook County, IL","05000US17031","cook-county-il"
3,"Native American",2022,"2022",33750,18231,"Douglas County, IL","05000US17041","douglas-county-il"
3,"Native American",2022,"2022",103625,27750.999999999996,"DuPage County, IL","05000US17043","dupage-county-il"
3,"Native American",2022,"2022",93750,28234,"Effingham County, IL","05000US17049","effingham-county-il"
3,"Native American",2022,"2022",68250,17254,"Greene County, IL","05000US17061","greene-county-il"
3,"Native American",2022,"2022",28750,9166,"Iroquois County, IL","05000US17075","iroquois-county-il"
3,"Native American",2022,"2022",2499,,"Jackson County, IL","05000US17077","jackson-county-il"
3,"Native American",2022,"2022",60583,29871,"Jefferson County, IL","05000US17081","jefferson-county-il"
3,"Native American",2022,"2022",84219,32838,"Jo Daviess County, IL","05000US17085","jo-daviess-county-il"
3,"Native American",2022,"2022",76936,16612,"Kane County, IL","05000US17089","kane-county-il"
3,"Native American",2022,"2022",97500,31915,"Kankakee County, IL","05000US17091","kankakee-county-il"
3,"Native American",2022,"2022",80082,15509,"Lake County, IL","05000US17097","lake-county-il"
3,"Native American",2022,"2022",41528,12769,"LaSalle County, IL","05000US17099","lasalle-county-il"
3,"Native American",2022,"2022",23393,16907,"Lee County, IL","05000US17103","lee-county-il"
3,"Native American",2022,"2022",78348,12086,"McHenry County, IL","05000US17111","mchenry-county-il"
3,"Native American",2022,"2022",28542,12813,"Macon County, IL","05000US17115","macon-county-il"
3,"Native American",2022,"2022",73102,72419,"Madison County, IL","05000US17119","madison-county-il"
3,"Native American",2022,"2022",57500,22173,"Ogle County, IL","05000US17141","ogle-county-il"
3,"Native American",2022,"2022",68750,56750,"Peoria County, IL","05000US17143","peoria-county-il"
3,"Native American",2022,"2022",36563,14810,"Randolph County, IL","05000US17157","randolph-county-il"
3,"Native American",2022,"2022",36250,30859.000000000004,"Richland County, IL","05000US17159","richland-county-il"
3,"Native American",2022,"2022",100900,88376,"St. Clair County, IL","05000US17163","st-clair-county-il"
3,"Native American",2022,"2022",81042,69541,"Sangamon County, IL","05000US17167","sangamon-county-il"
3,"Native American",2022,"2022",82679,33510,"Will County, IL","05000US17197","will-county-il"
3,"Native American",2022,"2022",51458,27412.999999999996,"Williamson County, IL","05000US17199","williamson-county-il"
3,"Native American",2022,"2022",69167,32167.999999999996,"Winnebago County, IL","05000US17201","winnebago-county-il"
3,"Native American",2022,"2022",2499,,"Woodford County, IL","05000US17203","woodford-county-il"
4,"Asian",2022,"2022",179000,117131.00000000001,"Adams County, IL","05000US17001","adams-county-il"
4,"Asian",2022,"2022",81033,12401,"Bureau County, IL","05000US17011","bureau-county-il"
4,"Asian",2022,"2022",68750,21972,"Cass County, IL","05000US17017","cass-county-il"
4,"Asian",2022,"2022",31983,5550,"Champaign County, IL","05000US17019","champaign-county-il"
4,"Asian",2022,"2022",60288,40792,"Christian County, IL","05000US17021","christian-county-il"
4,"Asian",2022,"2022",98589,3589,"Cook County, IL","05000US17031","cook-county-il"
4,"Asian",2022,"2022",250001,,"Crawford County, IL","05000US17033","crawford-county-il"
4,"Asian",2022,"2022",16989,3413.9999999999995,"DeKalb County, IL","05000US17037","dekalb-county-il"
4,"Asian",2022,"2022",129112,3889,"DuPage County, IL","05000US17043","dupage-county-il"
4,"Asian",2022,"2022",62143,44117,"Edwards County, IL","05000US17047","edwards-county-il"
4,"Asian",2022,"2022",41397,657,"Fulton County, IL","05000US17057","fulton-county-il"
4,"Asian",2022,"2022",129750,84943,"Henry County, IL","05000US17073","henry-county-il"
4,"Asian",2022,"2022",9020,432.99999999999994,"Iroquois County, IL","05000US17075","iroquois-county-il"
4,"Asian",2022,"2022",54118,46017,"Jackson County, IL","05000US17077","jackson-county-il"
4,"Asian",2022,"2022",81250,23366,"Jefferson County, IL","05000US17081","jefferson-county-il"
4,"Asian",2022,"2022",68816,12212,"Jo Daviess County, IL","05000US17085","jo-daviess-county-il"
4,"Asian",2022,"2022",115769,12274,"Kane County, IL","05000US17089","kane-county-il"
4,"Asian",2022,"2022",149524,29441,"Kendall County, IL","05000US17093","kendall-county-il"
4,"Asian",2022,"2022",145330,6084,"Lake County, IL","05000US17097","lake-county-il"
4,"Asian",2022,"2022",83026,35814,"LaSalle County, IL","05000US17099","lasalle-county-il"
4,"Asian",2022,"2022",250001,,"Livingston County, IL","05000US17105","livingston-county-il"
4,"Asian",2022,"2022",65481,60524.00000000001,"McDonough County, IL","05000US17109","mcdonough-county-il"
4,"Asian",2022,"2022",106612,18844,"McHenry County, IL","05000US17111","mchenry-county-il"
4,"Asian",2022,"2022",106442,17362,"McLean County, IL","05000US17113","mclean-county-il"
4,"Asian",2022,"2022",54514,41405,"Macon County, IL","05000US17115","macon-county-il"
4,"Asian",2022,"2022",81111,62652,"Macoupin County, IL","05000US17117","macoupin-county-il"
4,"Asian",2022,"2022",66800,27473,"Madison County, IL","05000US17119","madison-county-il"
4,"Asian",2022,"2022",56607,44271,"Mercer County, IL","05000US17131","mercer-county-il"
4,"Asian",2022,"2022",250001,,"Ogle County, IL","05000US17141","ogle-county-il"
4,"Asian",2022,"2022",123821,23838,"Peoria County, IL","05000US17143","peoria-county-il"
4,"Asian",2022,"2022",34213,32475.999999999996,"Perry County, IL","05000US17145","perry-county-il"
4,"Asian",2022,"2022",121250,87288,"Pike County, IL","05000US17149","pike-county-il"
4,"Asian",2022,"2022",91318,34137,"Randolph County, IL","05000US17157","randolph-county-il"
4,"Asian",2022,"2022",70804,29681,"Rock Island County, IL","05000US17161","rock-island-county-il"
4,"Asian",2022,"2022",74145,15083,"St. Clair County, IL","05000US17163","st-clair-county-il"
4,"Asian",2022,"2022",51058,24485,"Saline County, IL","05000US17165","saline-county-il"
4,"Asian",2022,"2022",115040,6337,"Sangamon County, IL","05000US17167","sangamon-county-il"
4,"Asian",2022,"2022",217500,147649,"Shelby County, IL","05000US17173","shelby-county-il"
4,"Asian",2022,"2022",80446,23643,"Tazewell County, IL","05000US17179","tazewell-county-il"
4,"Asian",2022,"2022",54952,40292,"Vermilion County, IL","05000US17183","vermilion-county-il"
4,"Asian",2022,"2022",23438,22466,"Wayne County, IL","05000US17191","wayne-county-il"
4,"Asian",2022,"2022",54423,14635,"Whiteside County, IL","05000US17195","whiteside-county-il"
4,"Asian",2022,"2022",145212,10513,"Will County, IL","05000US17197","will-county-il"
4,"Asian",2022,"2022",81892,24059,"Williamson County, IL","05000US17199","williamson-county-il"
4,"Asian",2022,"2022",83770,8905,"Winnebago County, IL","05000US17201","winnebago-county-il"
5,"Pacific Islander",2022,"2022",77098,33467,"Cook County, IL","05000US17031","cook-county-il"
5,"Pacific Islander",2022,"2022",93462,70613,"DuPage County, IL","05000US17043","dupage-county-il"
5,"Pacific Islander",2022,"2022",54635,37001,"Kane County, IL","05000US17089","kane-county-il"
5,"Pacific Islander",2022,"2022",85865,70679,"Rock Island County, IL","05000US17161","rock-island-county-il"
5,"Pacific Islander",2022,"2022",39183,16801,"Will County, IL","05000US17197","will-county-il"
6,"Other",2022,"2022",85625,75136,"Adams County, IL","05000US17001","adams-county-il"
6,"Other",2022,"2022",61346,32734.000000000004,"Boone County, IL","05000US17007","boone-county-il"
6,"Other",2022,"2022",66071,22299,"Bureau County, IL","05000US17011","bureau-county-il"
6,"Other",2022,"2022",25406,16112,"Carroll County, IL","05000US17015","carroll-county-il"
6,"Other",2022,"2022",67773,35036,"Cass County, IL","05000US17017","cass-county-il"
6,"Other",2022,"2022",46964,19017,"Champaign County, IL","05000US17019","champaign-county-il"
6,"Other",2022,"2022",56250,45895,"Christian County, IL","05000US17021","christian-county-il"
6,"Other",2022,"2022",21047,1122,"Coles County, IL","05000US17029","coles-county-il"
6,"Other",2022,"2022",66988,1394,"Cook County, IL","05000US17031","cook-county-il"
6,"Other",2022,"2022",64079,20074,"DeKalb County, IL","05000US17037","dekalb-county-il"
6,"Other",2022,"2022",97917,66250,"De Witt County, IL","05000US17039","de-witt-county-il"
6,"Other",2022,"2022",75812,4639,"DuPage County, IL","05000US17043","dupage-county-il"
6,"Other",2022,"2022",33988,14690,"Effingham County, IL","05000US17049","effingham-county-il"
6,"Other",2022,"2022",97955,38806,"Ford County, IL","05000US17053","ford-county-il"
6,"Other",2022,"2022",117344,47753,"Fulton County, IL","05000US17057","fulton-county-il"
6,"Other",2022,"2022",97321,84187,"Grundy County, IL","05000US17063","grundy-county-il"
6,"Other",2022,"2022",71014,622,"Hancock County, IL","05000US17067","hancock-county-il"
6,"Other",2022,"2022",44426,13665.000000000002,"Henry County, IL","05000US17073","henry-county-il"
6,"Other",2022,"2022",60909,12344,"Iroquois County, IL","05000US17075","iroquois-county-il"
6,"Other",2022,"2022",27917,13250,"Jo Daviess County, IL","05000US17085","jo-daviess-county-il"
6,"Other",2022,"2022",77157,5340,"Kane County, IL","05000US17089","kane-county-il"
6,"Other",2022,"2022",53000,6327,"Kankakee County, IL","05000US17091","kankakee-county-il"
6,"Other",2022,"2022",90843,4335,"Kendall County, IL","05000US17093","kendall-county-il"
6,"Other",2022,"2022",36827,27760.000000000004,"Knox County, IL","05000US17095","knox-county-il"
6,"Other",2022,"2022",71398,3766,"Lake County, IL","05000US17097","lake-county-il"
6,"Other",2022,"2022",64792,23404,"LaSalle County, IL","05000US17099","lasalle-county-il"
6,"Other",2022,"2022",54375,45699,"Lee County, IL","05000US17103","lee-county-il"
6,"Other",2022,"2022",56181,54130,"Livingston County, IL","05000US17105","livingston-county-il"
6,"Other",2022,"2022",2499,,"McDonough County, IL","05000US17109","mcdonough-county-il"
6,"Other",2022,"2022",74195,11553,"McHenry County, IL","05000US17111","mchenry-county-il"
6,"Other",2022,"2022",57188,16609,"McLean County, IL","05000US17113","mclean-county-il"
6,"Other",2022,"2022",47292,31682,"Macon County, IL","05000US17115","macon-county-il"
6,"Other",2022,"2022",33235,22137,"Madison County, IL","05000US17119","madison-county-il"
6,"Other",2022,"2022",126750,75016,"Marion County, IL","05000US17121","marion-county-il"
6,"Other",2022,"2022",21328,16459,"Mercer County, IL","05000US17131","mercer-county-il"
6,"Other",2022,"2022",45568,8446,"Morgan County, IL","05000US17137","morgan-county-il"
6,"Other",2022,"2022",60089,29514.999999999996,"Ogle County, IL","05000US17141","ogle-county-il"
6,"Other",2022,"2022",48462,10425,"Peoria County, IL","05000US17143","peoria-county-il"
6,"Other",2022,"2022",49300,36194,"Perry County, IL","05000US17145","perry-county-il"
6,"Other",2022,"2022",37120,30906,"Randolph County, IL","05000US17157","randolph-county-il"
6,"Other",2022,"2022",115091,79850,"Richland County, IL","05000US17159","richland-county-il"
6,"Other",2022,"2022",53750,12551,"Rock Island County, IL","05000US17161","rock-island-county-il"
6,"Other",2022,"2022",46393,27318,"St. Clair County, IL","05000US17163","st-clair-county-il"
6,"Other",2022,"2022",68750,41585,"Sangamon County, IL","05000US17167","sangamon-county-il"
6,"Other",2022,"2022",170114,65659,"Shelby County, IL","05000US17173","shelby-county-il"
6,"Other",2022,"2022",71250,63866.99999999999,"Stark County, IL","05000US17175","stark-county-il"
6,"Other",2022,"2022",100208,99398,"Stephenson County, IL","05000US17177","stephenson-county-il"
6,"Other",2022,"2022",76094,39821,"Tazewell County, IL","05000US17179","tazewell-county-il"
6,"Other",2022,"2022",78750,27867,"Vermilion County, IL","05000US17183","vermilion-county-il"
6,"Other",2022,"2022",73226,70368,"Warren County, IL","05000US17187","warren-county-il"
6,"Other",2022,"2022",57750,29853.999999999996,"Whiteside County, IL","05000US17195","whiteside-county-il"
6,"Other",2022,"2022",77125,5271,"Will County, IL","05000US17197","will-county-il"
6,"Other",2022,"2022",67702,10799,"Winnebago County, IL","05000US17201","winnebago-county-il"
7,"Two Or More",2022,"2022",86810,25311,"Adams County, IL","05000US17001","adams-county-il"
7,"Two Or More",2022,"2022",27448,26233,"Bond County, IL","05000US17005","bond-county-il"
7,"Two Or More",2022,"2022",57015,51696,"Boone County, IL","05000US17007","boone-county-il"
7,"Two Or More",2022,"2022",50855,19460,"Bureau County, IL","05000US17011","bureau-county-il"
7,"Two Or More",2022,"2022",188750,171246,"Calhoun County, IL","05000US17013","calhoun-county-il"
7,"Two Or More",2022,"2022",64830,30492.999999999996,"Carroll County, IL","05000US17015","carroll-county-il"
7,"Two Or More",2022,"2022",79485,30920.999999999996,"Cass County, IL","05000US17017","cass-county-il"
7,"Two Or More",2022,"2022",50036,8296,"Champaign County, IL","05000US17019","champaign-county-il"
7,"Two Or More",2022,"2022",63750,26548,"Christian County, IL","05000US17021","christian-county-il"
7,"Two Or More",2022,"2022",66250,46728,"Clark County, IL","05000US17023","clark-county-il"
7,"Two Or More",2022,"2022",64688,38116,"Clay County, IL","05000US17025","clay-county-il"
7,"Two Or More",2022,"2022",70000,14357,"Clinton County, IL","05000US17027","clinton-county-il"
7,"Two Or More",2022,"2022",19946,11667,"Coles County, IL","05000US17029","coles-county-il"
7,"Two Or More",2022,"2022",73484,1852,"Cook County, IL","05000US17031","cook-county-il"
7,"Two Or More",2022,"2022",67963,17665,"Crawford County, IL","05000US17033","crawford-county-il"
7,"Two Or More",2022,"2022",36250,30060,"Cumberland County, IL","05000US17035","cumberland-county-il"
7,"Two Or More",2022,"2022",54531,16384,"DeKalb County, IL","05000US17037","dekalb-county-il"
7,"Two Or More",2022,"2022",82596,12669,"Douglas County, IL","05000US17041","douglas-county-il"
7,"Two Or More",2022,"2022",88079,5005,"DuPage County, IL","05000US17043","dupage-county-il"
7,"Two Or More",2022,"2022",57000,53672,"Edgar County, IL","05000US17045","edgar-county-il"
7,"Two Or More",2022,"2022",45625,45350,"Edwards County, IL","05000US17047","edwards-county-il"
7,"Two Or More",2022,"2022",81779,8815,"Effingham County, IL","05000US17049","effingham-county-il"
7,"Two Or More",2022,"2022",57917,41799,"Fayette County, IL","05000US17051","fayette-county-il"
7,"Two Or More",2022,"2022",47188,25942,"Fulton County, IL","05000US17057","fulton-county-il"
7,"Two Or More",2022,"2022",61042,18102,"Gallatin County, IL","05000US17059","gallatin-county-il"
7,"Two Or More",2022,"2022",43750,21898,"Greene County, IL","05000US17061","greene-county-il"
7,"Two Or More",2022,"2022",76645,33739,"Grundy County, IL","05000US17063","grundy-county-il"
7,"Two Or More",2022,"2022",38558,14814,"Hancock County, IL","05000US17067","hancock-county-il"
7,"Two Or More",2022,"2022",41442,1226,"Henderson County, IL","05000US17071","henderson-county-il"
7,"Two Or More",2022,"2022",73672,27361.000000000004,"Henry County, IL","05000US17073","henry-county-il"
7,"Two Or More",2022,"2022",81875,10155,"Iroquois County, IL","05000US17075","iroquois-county-il"
7,"Two Or More",2022,"2022",37940,13204,"Jackson County, IL","05000US17077","jackson-county-il"
7,"Two Or More",2022,"2022",42188,29365.000000000004,"Jasper County, IL","05000US17079","jasper-county-il"
7,"Two Or More",2022,"2022",48750,14732.999999999998,"Jefferson County, IL","05000US17081","jefferson-county-il"
7,"Two Or More",2022,"2022",72500,47853,"Jersey County, IL","05000US17083","jersey-county-il"
7,"Two Or More",2022,"2022",72125,15169,"Jo Daviess County, IL","05000US17085","jo-daviess-county-il"
7,"Two Or More",2022,"2022",81883,5898,"Kane County, IL","05000US17089","kane-county-il"
7,"Two Or More",2022,"2022",75234,16636,"Kankakee County, IL","05000US17091","kankakee-county-il"
7,"Two Or More",2022,"2022",99853,16796,"Kendall County, IL","05000US17093","kendall-county-il"
7,"Two Or More",2022,"2022",46961,13200,"Knox County, IL","05000US17095","knox-county-il"
7,"Two Or More",2022,"2022",78218,5653,"Lake County, IL","05000US17097","lake-county-il"
7,"Two Or More",2022,"2022",63957,2924,"LaSalle County, IL","05000US17099","lasalle-county-il"
7,"Two Or More",2022,"2022",83295,23187,"Lee County, IL","05000US17103","lee-county-il"
7,"Two Or More",2022,"2022",83203,35011,"Livingston County, IL","05000US17105","livingston-county-il"
7,"Two Or More",2022,"2022",77019,38732,"Logan County, IL","05000US17107","logan-county-il"
7,"Two Or More",2022,"2022",94828,12277,"McHenry County, IL","05000US17111","mchenry-county-il"
7,"Two Or More",2022,"2022",55536,15210,"McLean County, IL","05000US17113","mclean-county-il"
7,"Two Or More",2022,"2022",61544,25221,"Macon County, IL","05000US17115","macon-county-il"
7,"Two Or More",2022,"2022",54570,25796,"Macoupin County, IL","05000US17117","macoupin-county-il"
7,"Two Or More",2022,"2022",60034,8436,"Madison County, IL","05000US17119","madison-county-il"
7,"Two Or More",2022,"2022",50750,34810,"Marion County, IL","05000US17121","marion-county-il"
7,"Two Or More",2022,"2022",67692,15156.999999999998,"Marshall County, IL","05000US17123","marshall-county-il"
7,"Two Or More",2022,"2022",67917,53001,"Massac County, IL","05000US17127","massac-county-il"
7,"Two Or More",2022,"2022",69844,36401,"Mercer County, IL","05000US17131","mercer-county-il"
7,"Two Or More",2022,"2022",96667,6323,"Monroe County, IL","05000US17133","monroe-county-il"
7,"Two Or More",2022,"2022",60938,23948,"Montgomery County, IL","05000US17135","montgomery-county-il"
7,"Two Or More",2022,"2022",32045,12556,"Morgan County, IL","05000US17137","morgan-county-il"
7,"Two Or More",2022,"2022",111786,55699.99999999999,"Moultrie County, IL","05000US17139","moultrie-county-il"
7,"Two Or More",2022,"2022",58531,15133,"Ogle County, IL","05000US17141","ogle-county-il"
7,"Two Or More",2022,"2022",59417,7662.999999999999,"Peoria County, IL","05000US17143","peoria-county-il"
7,"Two Or More",2022,"2022",55745,15270.999999999998,"Perry County, IL","05000US17145","perry-county-il"
7,"Two Or More",2022,"2022",113583,31797.999999999996,"Piatt County, IL","05000US17147","piatt-county-il"
7,"Two Or More",2022,"2022",50500,27371.000000000004,"Pope County, IL","05000US17151","pope-county-il"
7,"Two Or More",2022,"2022",58824,11690,"Pulaski County, IL","05000US17153","pulaski-county-il"
7,"Two Or More",2022,"2022",80750,37956,"Putnam County, IL","05000US17155","putnam-county-il"
7,"Two Or More",2022,"2022",46875,30697,"Randolph County, IL","05000US17157","randolph-county-il"
7,"Two Or More",2022,"2022",58070,5628,"Rock Island County, IL","05000US17161","rock-island-county-il"
7,"Two Or More",2022,"2022",73792,10225,"St. Clair County, IL","05000US17163","st-clair-county-il"
7,"Two Or More",2022,"2022",38815,1159,"Saline County, IL","05000US17165","saline-county-il"
7,"Two Or More",2022,"2022",50811,13300,"Sangamon County, IL","05000US17167","sangamon-county-il"
7,"Two Or More",2022,"2022",53594,22790,"Stephenson County, IL","05000US17177","stephenson-county-il"
7,"Two Or More",2022,"2022",75443,9848,"Tazewell County, IL","05000US17179","tazewell-county-il"
7,"Two Or More",2022,"2022",48895,5356,"Union County, IL","05000US17181","union-county-il"
7,"Two Or More",2022,"2022",42159,12562,"Vermilion County, IL","05000US17183","vermilion-county-il"
7,"Two Or More",2022,"2022",39844,17837,"Wabash County, IL","05000US17185","wabash-county-il"
7,"Two Or More",2022,"2022",44519,19806,"Warren County, IL","05000US17187","warren-county-il"
